Country,Country,3TC | Actual,3TC | Computed,3TC | Diff (Comp-Act),ABC | Actual,ABC | Computed,ABC | Diff (Comp-Act),AZT | Actual,AZT | Computed,AZT | Diff (Comp-Act),ddl | Actual,ddl | Computed,ddl | Diff (Comp-Act),d4T | Actual,d4T | Computed,d4T | Diff (Comp-Act),EFV | Actual,EFV | Computed,EFV | Diff (Comp-Act),FTC | Actual,FTC | Computed,FTC | Diff (Comp-Act),LPV/r | Actual,LPV/r | Computed,LPV/r | Diff (Comp-Act),NVP | Actual,NVP | Computed,NVP | Diff (Comp-Act),TDF | Actual,TDF | Computed,TDF | Diff (Comp-Act),ATV/r | Actual,ATV/r | Computed,ATV/r | Diff (Comp-Act),Overall | Actual,Overall | Computed,Overall | Diff (Comp-Act)
"China, Hong Kong SAR",Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Kazakhstan,8179.975227,8179.975226951585,-4.841513145947829e-08,29.15041461,29.150414613809673,3.8096743537607836e-09,2952.226692,2952.226691752529,-2.4747123461565934e-07,0.0,0.0,0.0,0.0,0.0,0.0,6473.204508,6473.204508397103,3.9710357668809593e-07,2290.530958,2290.530958026354,2.6353973225923255e-08,622.5331134,622.5331133726811,-2.7318947104504332e-08,3259.938029,3259.9380294585762,4.5857632358092815e-07,7697.880651,7501.885352347021,-195.99529865297973,114.8305337,114.83053374958034,4.958033628099656e-08,31620.27013,31424.274828669237,-195.99530133076405
Comoros,Kenya,1.836154434,1.836154433947921,-5.207900777293162e-11,0.007332520096,0.007332520094814346,-1.185654005531056e-12,0.6830468173,0.6830468171787983,-1.212017153306988e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.420326955,1.420326954502714,-4.972859901641868e-10,0.5171041925,0.5171041924636093,-3.6390668256558456e-11,0.1541585474,0.15415854737679177,-2.320824088464235e-11,0.7499310073,0.749931007205106,-9.489398156148354e-11,1.715261132,1.6660880302019203,-0.049173101798079655,0.02884211733,0.028842117326918056,-3.081944421889915e-12,7.112157722,7.062984620298593,-0.049173101701406985
Congo,Kiribati,426.3333009,426.3333008211799,-7.882010777393589e-08,1.702524275,1.7025242744088795,-5.911204858932706e-10,158.5953768,158.5953767282614,-7.173858307396586e-08,0.0,0.0,0.0,0.0,0.0,0.0,329.7830878,329.7830877201752,-7.982475835888181e-08,120.0654657,120.06546571764787,1.764786361491133e-08,35.7937879,35.79378789595319,-4.046810886393359e-09,174.1250931,174.12509306337202,-3.662796643766342e-08,398.2633086,386.84589718709293,-11.417411412907086,6.69679786,6.696797859327274,-6.727258750061083e-10,1651.358743,1639.941331267419,-11.417411732581058
Cook Islands,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,Lao People's Democratic Republic,25.39057497,25.170968526960163,-0.21960644303983656,0.6071193776,0.6063463302901972,-0.0007730473098027657,9.804784269,9.725615811475508,-0.0791684575244922,0.0152383926,0.015238392599341405,-6.585947065484987e-13,0.07823579623,0.07823579622914552,-8.544831509027517e-13,18.77615151,18.602078072929107,-0.1740734370708914,6.66067702,6.599110124622108,-0.06156689537789184,2.296320777,2.2797648808006548,-0.016555896199345277,10.63247871,10.544980783324549,-0.08749792667545186,22.23095202,21.416306648013443,-0.8146453719865576,0.3594649662,0.3564188866907459,-0.003046079509254118,96.85199781,95.39506425393498,-1.4569335560650245
Cote d'Ivoire,Lebanon,20739.84012,21012.465770262344,272.6256502623437,1181.281993,1182.3097747846566,1.027781784656554,8560.507577,8660.536077408917,100.02850040891644,33.51904289,33.51904289010399,1.0398792937849066e-10,171.3804424,171.38044236947863,-3.0521363214575103e-08,14012.35091,14225.630054012729,213.27914401272938,4839.957017,4916.631726641033,76.67470964103359,2238.183444,2259.98073067841,21.797286678410273,9088.264148,9198.441987559178,110.1778395591773,16193.84639,15982.293146049273,-211.55324395072785,269.9545085,274.00059926492986,4.046090764929886,77329.08559,77917.18935192104,588.1037619210401
Croatia,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,Madagascar,98.76440227,98.49158247496656,-0.2728197950334419,2.409552465,2.408635272631734,-0.0009171923682660399,38.32884227,38.23170387802907,-0.09713839197092966,0.05924748556,0.059247485558741805,-1.2581949371259782e-12,0.3060308203,0.3060308203010941,1.0940692796168605e-12,72.84099246,72.62287757985582,-0.2181148801441708,25.68430701,25.608049940299626,-0.07625706970037527,8.761280268,8.741513358693158,-0.019766909306841995,41.54015781,41.43257892488691,-0.10757888511308522,85.93616343,83.36904643373991,-2.567116996260083,1.357461268,1.3538450751333222,-0.003616192866677803,375.9884376,372.625111244096,-3.3633263559040074
Curacao,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Maldives,0.0,1.3789727964547156,1.3789727964547156,0.0,0.005501993555696351,0.005501993555696351,0.0,0.5128662832390569,0.5128662832390569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0668707422890864,1.0668707422890864,0.0,0.38834296964221826,0.38834296964221826,0.0,0.11568859422294149,0.11568859422294149,0.0,0.5631143355013238,0.5631143355013238,0.0,1.251355184290297,1.251355184290297,0.0,0.021642094083582163,0.021642094083582163,0.0,5.304354993278918,5.304354993278918
Democratic People's Republic of Korea,Marshall Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,Mauritania,18412.1731,17779.362557929428,-632.8105420705724,1278.33138,1275.92685750286,-2.4045224971400785,7772.995767,7540.357920867123,-232.6378461328777,36.80753611,36.80753610629851,-3.7014942222413083e-09,188.1408219,188.140821890545,-9.45499323279364e-09,12017.7445,11523.447674356848,-494.29682564315226,4090.624926,3912.601935242921,-178.0229907570788,2094.368629,2043.43215367737,-50.93647532263003,8193.817083,7937.681751711276,-256.13533128872405,13719.17557,12752.49033182001,-966.685238179989,228.664484,219.19958332025467,-9.464900679745313,68032.84381,65209.44912442494,-2823.394685575069
Denmark,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,Micronesia (Federated States of),117.4253333,109.28485467978973,-8.140478620210274,3.328256578,3.296114690342602,-0.032141887657398005,45.96551554,42.94478893854089,-3.02072660145911,0.08786720273,0.08786720272937953,-6.204620150995765e-13,0.4482409625,0.44824096249592993,-4.070077608275824e-12,85.33942996,79.02874290364151,-6.310687056358489,30.53478578,28.242332206505928,-2.292453573494072,11.3345262,10.657528314314167,-0.6769978856858341,49.6237935,46.30499730199138,-3.31879619800862,101.4712997,91.1142586958467,-10.357041004153302,1.738274442,1.6118233668289255,-0.12645107517107457,447.2973232,413.0215492630271,-34.27577393697288
Dominica,Mongolia,1.896202174,1.8962021735441694,-4.558304844692884e-10,0.006757365153,0.006757365152928323,-7.167703930388569e-14,0.6843564332,0.6843564331651965,-3.480349342055433e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.500555212,1.500555211729268,-2.70732103402338e-10,0.5309685739,0.5309685739474289,4.742894965659161e-11,0.1443095621,0.14430956206213494,-3.786507218883628e-11,0.755687078,0.7556870779646963,-3.530375991545043e-11,1.784447705,1.7390139842881676,-0.04543372071183249,0.02661889574,0.026618895735499266,-4.500733119527922e-12,7.329902998,7.284469277589489,-0.04543372041051086
Dominican Republic,Montenegro,462.2545693,459.86367566672305,-2.39089363327696,11.21983463,11.211118834397915,-0.008715795602084242,178.9111092,178.04129507150606,-0.8698141284939425,0.2841506236,0.2841506235950855,-4.914457729654487e-12,1.455947524,1.4559475236785848,-3.2141511674410594e-10,340.8804444,338.99783159684875,-1.8826128031512326,121.3850392,120.7135331771965,-0.6715060228034986,42.46493704,42.279193055623026,-0.1857439843769768,193.8797858,192.92007032537052,-0.9597154746294905,404.4631852,390.9189164665097,-13.544268733490298,6.659909368,6.625581985468221,-0.034327382531778916,1763.858912,1743.3113143269175,-20.547597673082464
Ecuador,Morocco,119.060771,122.47168821906388,3.410917219063876,1.079368575,1.0914994732153527,0.012130898215352737,44.61842724,45.85140024137395,1.2329730013739493,0.0179535412,0.017953541196100146,-3.899852663025172e-12,0.09273536063,0.09273536062732264,-2.6773583350347963e-12,91.28444324,93.98290207316933,2.698458833169326,32.87349198,33.830294484954045,0.9568025049540481,10.01757144,10.276999458140628,0.2594280181406283,48.8624363,50.224475558391696,1.3620392583916967,109.4067555,109.48998199278388,0.08322649278387928,1.785321678,1.8331152605395797,0.04779358253957966,459.0992759,469.16304566345576,10.063769763455753
Egypt,Mozambique,94.48874704,93.72224319079035,-0.7665038492096556,7.876880302,7.873827670521861,-0.0030526314781393893,41.14222164,40.857207517514865,-0.285014122485137,0.2281724705,0.22817247050576647,5.7664706343274474e-12,1.16712687,1.1671268702988125,2.9881253027497223e-10,58.87712942,58.28393697955153,-0.5931924404484761,19.76716144,19.551268722708357,-0.2158927172916414,11.44554097,11.381327857538562,-0.06421311246143802,42.99911821,42.686135214945,-0.3129829950550018,66.37511211,63.75136605049549,-2.623746059504512,1.13122986,1.1192218365947777,-0.012008023405222223,345.4984403,340.62183438146536,-4.876605918534665
El Salvador,Myanmar,499.7751378,499.9218403962622,0.14670259626223014,10.09474134,10.095261825286755,0.000520485286754635,192.3145072,192.36750338629443,0.05299618629442193,0.2401410698,0.24014106982032804,2.0328044803008538e-11,1.2373534,1.2373534003611575,3.6115754831200775e-10,372.0419886,372.1581016826524,0.11611308265236175,132.5683728,132.60951922468857,0.0411464246885771,44.3876658,44.398800568899276,0.011134768899275116,208.9378302,208.99638072679844,0.05855052679842743,442.0114,429.89491861266674,-12.116481387333238,7.183477459,7.185528151157732,0.00205069215773257,1910.792616,1899.1053490448878,-11.687266955112136
Equatorial Guinea,Namibia,74.59058214,70.25769336457974,-4.332888775420258,2.271798024,2.255241406663224,-0.01655661733677638,29.22392173,27.628827939121685,-1.595093790878316,0.06073907511,0.060739075109639815,-3.601841047640164e-13,0.309938683,0.3099386830280105,2.801048282208285e-11,54.0845598,50.70380045363049,-3.3807593463695085,19.24129951,18.02214699917521,-1.2191525108247916,7.190477589,6.8400386841289516,-0.3504389048710488,31.53132674,29.775650248102995,-1.755676491897006,64.05087474,58.26546227404329,-5.7854124659567105,1.077987634,1.012821084575749,-0.06516654942425104,283.6335057,265.132360212159,-18.501145487840972
Eritrea,New Zealand,1196.844245,1147.8086458475088,-49.03559915249116,78.34329118,78.17383930344226,-0.16945187655772997,500.1387478,482.54831130309714,-17.59043649690284,2.23396317,2.233963170403934,4.039342194062101e-10,11.43998368,11.439983684958419,4.958419452805174e-09,793.6850757,754.6814573829049,-39.00361831709506,268.4867923,254.75499623565813,-13.731796064341864,130.35608,126.71775743568313,-3.6383225643168657,528.8819658,509.42437188975475,-19.457593910245237,903.9210813,834.3833060921688,-69.53777520783115,14.33775919,13.669898983781511,-0.6678602062184886,4428.668985,4215.836531329362,-212.83245367063864
Estonia,Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,Niger,2415.009488,2569.574155890407,154.56466789040678,9.676185381,10.261366791828591,0.5851814108285911,899.1069394,955.8779023353223,56.77096293532236,0.0,0.0,0.0,0.0,0.0,0.0,1866.833562,1987.6516744605258,120.81811246052575,680.1753975,723.6524032459223,43.47700574592227,203.3316248,215.73447849770915,12.402853697709162,986.960663,1049.4778103559884,62.51714735598841,2255.520865,2331.57770647882,76.05684147881993,38.05903544,40.36259582210588,2.3035603821058785,9354.673761,9884.170093878629,529.4963328786289
Fiji,Oman,31.61327875,32.13884287113526,0.5255641211352611,0.1262500412,0.12823146824878698,0.0019814270487869823,11.760213,11.953048626702545,0.19283562670254462,0.0,0.0,0.0,0.0,0.0,0.0,24.45372522,24.864878580921577,0.4111533609215776,8.90305016,9.050862869470075,0.14781270947007563,2.654258544,2.6962805657027635,0.04202202170276337,12.91174693,13.124148056937475,0.21240112693747548,29.53176635,29.16454026307331,-0.3672260869266921,0.4965982148,0.5043985370435221,0.0078003222435221176,122.4508872,123.62523183923533,1.1743446392353292
Finland,Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Peru,222.1153468,220.91199137506803,-1.2033554249319707,4.185336439,4.181128854461228,-0.0042075845387721245,84.72530817,84.29227074801774,-0.433037421982263,0.09975632647,0.09975632647038976,3.89757670582469e-13,0.5120879912,0.5120879912478056,4.7805537306544466e-11,166.5792048,165.62414374268272,-0.9550610573172946,59.32800328,58.99077429241567,-0.33722898758432507,19.54379018,19.453594680028974,-0.09019549997102416,92.21420551,91.73545846594638,-0.4787470440536197,197.9302684,191.3803331821222,-6.549935217877788,3.192325964,3.17574513973136,-0.01658082426864027,850.4256339,840.3572847981926,-10.068349101807371
Gambia,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Republic of Moldova,17.85506107,17.983190283179628,0.12812921317962633,0.2123333776,0.2128231522894581,0.0004897746894581001,6.795786972,6.842960144469963,0.047173172469962665,0.004092168053,0.004092168053150691,1.506902241876773e-13,0.02113726067,0.021137260666935744,-3.0642571813288555e-12,13.49184889,13.591815406155643,0.09996651615564289,4.885691039,4.921743399630815,0.03605236063081474,1.564799703,1.5751657805794892,0.010366077579489152,7.413400711,7.465321954679036,0.05192124367903528,16.21403249,15.863248677714758,-0.35078381228524336,0.2742379353,0.27616567009861387,0.001927734798613856,68.73242163,68.7576638975175,0.025242267517498362
Germany,Rwanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,Saint Lucia,1223.324868,1205.069123959469,-18.255744040531,70.61127671,70.54204242956423,-0.06923428043576507,506.3649238,499.6568191084775,-6.708104691522465,2.001466842,2.0014668424109554,4.109552698139396e-10,10.23771942,10.237719417298896,-2.7011033409962693e-09,823.8520589,809.5869037164678,-14.265155183532215,284.4219843,279.286584023233,-5.1354002767670295,132.4854331,131.01838719878307,-1.4670459012169204,537.2434747,529.8570650451466,-7.3864096548534235,951.6056821,907.862889653268,-43.74279244673198,15.89488065,15.62234710509861,-0.27253354490138904,4558.043768,4460.741348499218,-97.30241950078198
Greece,Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,Sao Tome and Principe,0.0,0.18783698228705986,0.18783698228705986,0.0,0.0007494548614170517,0.0007494548614170517,0.0,0.06986015620328341,0.06986015620328341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14532395507522142,0.14532395507522142,0.0,0.0528981947269219,0.0528981947269219,0.0,0.01575853887744415,0.01575853887744415,0.0,0.07670470203262286,0.07670470203262286,0.0,0.17045353047620904,0.17045353047620904,0.0,0.0029479810286933417,0.0029479810286933417,0.0,0.7225334955688731,0.7225334955688731
Grenada,Saudi Arabia,48.04289969,48.04289968608982,-3.91018062373405e-09,0.1712071744,0.1712071743793159,-2.0684093327005826e-11,17.33911496,17.33911495662565,-3.3743496885563218e-09,0.0,0.0,0.0,0.0,0.0,0.0,38.01863774,38.01863773618822,-3.811784665685991e-09,13.4528218,13.452821798502324,-1.497676649364621e-09,3.656281968,3.6562819675162705,-4.837295008996989e-10,19.14637531,19.146375311275083,1.275083150176215e-09,45.21144596,44.0603199202681,-1.1511260397318992,0.6744264696,0.6744264696125698,1.256983406250356e-11,185.7132111,184.56208502045735,-1.1511260795426494
Guam,Senegal,0.4131625692,0.41316256918431027,-1.5689727295153943e-11,0.001648486322,0.0016484863218124211,-1.875789020638896e-13,0.1536630395,0.15366303945649695,-4.3503034508063365e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.3196517422,0.3196517422279739,2.797390097342145e-11,0.1163538392,0.11635383923058594,3.0585936561244864e-11,0.03466217531,0.034662175307126376,-2.8736249491068122e-12,0.1687181692,0.1687181692042051,4.2051084836458585e-12,0.3859815301,0.3749262670247776,-0.011055263075222421,0.006484321675,0.0064843216755907955,5.907956415751592e-13,1.600325873,1.589270609632879,-0.011055263367121038
Guatemala,Seychelles,285.9335741,289.5084597313835,3.574885631383495,25.24112786,25.254888096032232,0.013760236032233308,126.4764414,127.79484746308923,1.3184060630892276,0.7256115309,0.72561153088102,-1.8979928739781826e-11,3.720585809,3.7205858094589854,4.5898529421606327e-10,174.6879951,177.47332350868197,2.785328408681977,57.99115577,58.99724867300791,1.0060929030079109,34.80678027,35.097716426214774,0.29093615621477653,131.7902208,133.24078033048983,1.4505595304898407,195.2182205,192.90448210909437,-2.313738390905627,3.2665656,3.320720091796691,0.05415449179669096,1039.858279,1048.0386637701306,8.180384770130559
Guinea,Singapore,470.8321167,464.3050553487423,-6.527061351257657,23.67688448,23.651717981937477,-0.02516649806252147,192.1670028,189.75883904682505,-2.4081637531749607,0.6654693548,0.6654693548110169,1.1016854095657891e-11,3.401530355,3.401530354966925,-3.3074876171212964e-11,323.4297927,318.3460209471241,-5.0837717528759185,112.8270321,110.99000809769467,-1.837024002305327,49.70019436,49.16822745010952,-0.5319669098904782,204.748118,202.09881375831176,-2.6493042416882417,376.6893543,359.9125503268695,-16.776803973130484,6.355918039,6.256875668192792,-0.0990423708072079,1764.493413,1728.555108335585,-35.938304664415
Guinea-Bissau,Solomon Islands,164.9985357,164.99853569822386,-1.7761294657248072e-09,0.6589070377,0.6589070375855348,-1.1446521508418073e-10,61.37921875,61.37921874333515,-6.664848228865594e-09,0.0,0.0,0.0,0.0,0.0,0.0,127.6318938,127.63189379543913,-4.560874344861077e-09,46.46746101,46.4674610056945,-4.305498180201539e-09,13.85282965,13.852829648890724,-1.1092762264297562e-09,67.38949393,67.38949392044782,-9.552181268190907e-09,154.1349517,149.71621136278137,-4.4187403372186225,2.591779339,2.5917793391407233,1.407234329064977e-10,639.105071,634.6863305515388,-4.418740448461108
Guyana,Somalia,673.4274708,679.0165879261372,5.5891171261371255,30.8713852,30.890887147896994,0.019501947896994665,277.3335358,279.34371047194844,2.010174671948448,0.8228677464,0.8228677464172568,1.725675158326112e-11,4.250355759,4.250355758738692,-2.6130742014629504e-10,463.6418703,468.0794909538604,4.437620653860392,160.6141081,162.18020957609278,1.5661014760927685,66.58099264,66.99916469717834,0.4181720571783387,295.8897562,298.1123287283779,2.2225725283778957,538.1895707,528.587737586993,-9.601833113007046,8.639816026,8.716669409946864,0.07685338394686347,2520.261729,2527.0000100035877,6.738281003587872
Haiti,South Sudan,1099.847627,1065.1778738997687,-34.669753100231446,31.11396,30.990463067110188,-0.123496932889811,427.4483068,414.9107681289581,-12.537538671041887,0.8158442397,0.8158442397083074,8.307465826362659e-12,4.174912777,4.174912777257455,2.574545021616359e-10,805.3576751,777.9377756680473,-27.419899431952786,284.8398101,275.1137112823975,-9.72609881760252,102.2684208,99.62793274552652,-2.6404880544734795,462.3241139,448.47519482832246,-13.848919071677528,950.9019737,892.7777240910143,-58.12424960898568,15.44200667,14.955460835468767,-0.486545834531233,4184.534651,4024.957661563579,-159.57698943642072
Honduras,Spain,635.1820353,637.9778217036252,2.7957864036251294,47.37844699,47.38843986951144,0.00999287951143657,276.8975055,277.90944185027433,1.0119363502743113,1.325487478,1.325487477874776,-1.2522405334891573e-10,6.825782272,6.825782272448618,4.4861803161211355e-10,401.7633392,403.9730630727457,2.2097238727456556,134.732703,135.51716303300344,0.7844600330034552,71.47413148,71.68768692813663,0.2135554481366313,290.4948371,291.61243660057255,1.1175995005725667,453.58459,443.6511389867485,-9.9334510132515,7.327483095,7.366850655413313,0.03936756041331346,2326.986341,2325.2353124503543,-1.7510285496455253
Hungary,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,Swaziland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Tajikistan,13800.32653,14668.861346966394,868.5348169663939,54.68043783,57.89308891108645,3.212651081086449,5123.831079,5440.983417340442,317.15233834044284,0.0,0.0,0.0,0.0,0.0,0.0,10691.96773,11373.945857698298,681.9781276982976,3885.718971,4129.8113649558945,244.09239395589475,1150.924618,1219.2470774471224,68.32245944712236,5628.046747,5977.722762243366,349.6760152433653,12898.22921,13325.130445521714,426.9012355217146,215.1063998,227.75701453350334,12.650614733503346,53448.83172,56421.35237561782,2972.5206556178164
Indonesia,Thailand,503.6942489,512.0567429533552,8.362494053355192,27.39506296,27.429438165809504,0.034375205809503484,207.9178827,211.05046431154761,3.1325816115476073,0.7763199485,0.77631994850729,7.290057446596165e-12,3.964764342,3.9647643424454606,4.454605573300796e-10,340.6296778,347.0602718734473,6.430594073447253,119.0905428,121.44689916397374,2.3563563639737453,55.14078351,55.860365101886735,0.7195815918867368,220.7621156,224.19563277762785,3.433517177627863,396.9305298,392.70022620216594,-4.230303597834052,6.922848002,7.058005607737799,0.135157605737799,1883.224776,1903.5991304485046,20.37435444850462
Iran,Trinidad and Tobago,0.0,56.10365698345666,56.10365698345666,0.0,0.2238492013530551,0.2238492013530551,0.0,20.866020060149374,20.866020060149374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.40575124103856,43.40575124103856,0.0,15.799775613238076,15.799775613238076,0.0,4.706802936119673,4.706802936119673,0.0,22.91036748705788,22.91036748705788,0.0,50.91152066551915,50.91152066551915,0.0,0.8805109324786189,0.8805109324786189,0.0,215.80825512041105,215.80825512041105
Iraq,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,United Republic of Tanzania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,Uzbekistan,480.7849248,508.0281893964622,27.24326459646221,3.968007609,4.071725802559393,0.10371819355939316,181.1790694,191.19920543679942,10.020136036799414,0.05929772677,0.05929772676734161,-2.658394337995418e-12,0.306290331,0.3062903310319836,3.1983582449157666e-11,367.0981582,388.3701849424202,21.272026742420223,133.3394078,141.0039976551581,7.664589855158084,41.39714298,43.5936432038859,2.1965002238858986,198.2012245,209.23229800579284,11.031073505792847,442.3186749,454.3978144732215,12.079139573221482,7.479032876,7.887286825034693,0.4082539490346928,1856.131231,1948.1499337991336,92.01870279913351
Japan,Vanuatu,8.362344082,8.362344080588205,-1.411795125250137e-09,0.03397126029,0.03397126028009068,-9.909316422973546e-12,3.123660511,3.123660510438237,-5.617630804977125e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.446082557,6.446082555527767,-1.4722330021754715e-09,2.355840233,2.355840232916175,-8.382494698366827e-11,0.7123834372,0.7123834370311627,-1.6883727749217314e-10,3.426126526,3.426126525613432,-3.865681108550234e-10,7.803137589,7.575418519424736,-0.22771906957526422,0.1335917954,0.13359179533201815,-6.798184237766236e-11,32.39713799,32.16941891715182,-0.22771907284817416
